,CustomerID,Has_Transaction_Nov23_May24,Total_Spent_Nov23_May24,Total_Spent_1M,Transaction_Count_1M,Total_Spent_3M,Transaction_Count_3M,Total_Spent_6M,Transaction_Count_6M,Total_Spent_9M,Transaction_Count_9M,Total_Spent_12M,Transaction_Count_12M,Total_Spent_AllTime,Transaction_Count_AllTime,Brand Description_Anthelios,Brand Description_Bundle,Brand Description_Cicaplast,Brand Description_Eau Thermale,Brand Description_Effaclar,Brand Description_Hyalu B5,Brand Description_Lipikar,Brand Description_Niacinamide,Brand Description_Retinol LRP,Brand Description_Serozinc,Brand Description_Toleriane,Brand Description_Uvidea,Brand Description_Vitamin C,Class Description_Anti-Acne,Class Description_Anti-Ageing,Class Description_Body Care,Class Description_Bundle,Class Description_Face Care,Category_Body Care,Category_Face Care,Category_Face Care ,Category_Sun Care,Sub-Category_Body Moisturiser,Sub-Category_Body Wash,Sub-Category_Eye Cream,Sub-Category_Face Cleanser,Sub-Category_Face Mask,Sub-Category_Face Moisturiser,Sub-Category_Face Serum,Sub-Category_Sunscreen,Sub-Category_Tinted Sunscreen,Sub-Category_Toner & Mist,Skin Concern_Acne-Prone Skin,Skin Concern_Anti-Ageing,Skin Concern_Irritation-Prone Skin,Skin Concern_Pigmentation and Dark Spots,Skin Concern_Sun Protection,EAN_TolerianeMoisturiser40ml,EAN_HyaluB5Serum30ml,EAN_EffaclarMoisturiser40ml,EAN_VitaminC10Serum30ml,EAN_RetinolB3Serum30ml,EAN_EffaclarSerum30ml,EAN_AntheliosInvisibleSunscreen50ml,EAN_Pure10NiacinamideSerum,EAN_CicaplastB5BaumeBothSKUs40ml,Post Code,Brand Description_Anthelios_Output,Brand Description_Cicaplast_Output,Brand Description_Effaclar_Output,Brand Description_Hyalu B5_Output,Brand Description_Lipikar_Output,Brand Description_Toleriane_Output,Brand Description_Vitamin C_Output
695,LRP02791,1,74.9,0.0,0,107.84,1,194.12,2,194.12,2,194.12,2,194.12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
696,LRP02792,1,666.02,99.95,1,419.73,5,654.3,8,654.3,8,654.3,8,861.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
697,LRP02796,1,168.59,0.0,0,0.0,0,80.68,1,80.68,1,80.68,1,80.68,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,0,1,1,0,1,0
698,LRP02797,1,160.42,120.4,1,120.4,1,224.24,2,270.14,3,363.99,4,363.99,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,0,1,0,0,0,0
699,LRP02807,1,56.21,87.64,1,87.64,1,227.92,3,285.48,4,285.48,4,356.59,5,1,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,0,6,0,4,2,1,0,0,2,1,0,0,3,1,0,0,1,1,0,4,1,0,0,0,0,1,0,0,2,0,,0,0,0,0,0,1,1
700,LRP02812,1,277.36,0.0,0,0.0,0,140.64,1,140.64,1,140.64,1,586.19,4,1,0,1,1,0,0,0,0,0,0,9,0,2,0,1,0,0,13,0,13,0,1,0,0,2,1,0,4,5,0,1,1,0,3,10,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
701,LRP02813,1,121.44,0.0,0,215.68,1,474.52,3,474.52,3,474.52,3,474.52,3,1,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,4,0,1,0,0,0,0,0,4,0,1,0,0,4,0,0,0,1,0,0,3,0,0,0,1,0,0,,1,0,1,0,0,0,0
702,LRP02817,1,565.49,78.64,1,131.56,2,488.5,5,606.3,6,606.3,6,606.3,6,3,0,2,0,0,0,0,0,0,0,10,0,0,0,0,3,0,12,2,10,0,3,2,0,2,2,0,6,0,3,0,0,0,0,12,0,3,5,0,0,0,0,0,1,0,2,,1,0,0,0,0,1,0
703,LRP02819,1,75.9,75.08,1,75.08,1,153.15,2,153.15,2,153.15,2,229.05,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,3,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0
704,LRP02820,1,95.9,67.42,1,67.42,1,164.9,2,164.9,2,254.8,3,459.74,5,0,0,1,0,2,0,0,0,0,0,3,0,0,2,0,1,0,3,1,5,0,0,1,0,0,0,2,3,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0
705,LRP02822,1,81.9,89.14,1,89.14,1,401.06,3,466.94,4,466.94,4,466.94,4,1,0,0,0,0,0,2,0,0,0,3,0,1,0,1,2,0,4,2,4,0,1,2,0,0,3,0,0,1,1,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0,0,,0,1,0,0,1,0,0
706,LRP02824,1,112.85,0.0,0,203.7,2,501.83,5,616.47,7,616.47,7,616.47,7,3,2,0,1,3,0,0,0,0,0,1,0,0,2,0,1,2,5,0,5,0,3,0,0,0,1,0,1,2,3,0,1,5,0,2,0,3,1,0,0,0,0,2,1,0,0,,0,0,0,0,0,0,0
707,LRP02826,1,58.45,0.0,0,58.45,1,181.85,3,240.3,4,486.67,7,486.67,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6164.0,0,0,0,0,0,0,0
708,LRP02827,1,197.11,89.14,1,89.14,1,196.18,2,196.18,2,196.18,2,196.18,2,1,0,0,0,3,0,0,0,0,1,0,0,0,3,0,1,0,1,0,4,0,1,0,0,0,0,0,3,0,0,1,1,4,0,0,0,1,0,0,2,0,0,0,0,0,0,,1,1,1,0,0,1,1
709,LRP02836,1,125.82,0.0,0,0.0,0,86.28,1,86.28,1,86.28,1,222.12,2,1,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,1,0,0,0,1,0,2,1,1,0,0,4,0,0,0,1,0,0,1,0,0,1,1,0,0,,0,0,1,0,0,0,0
711,LRP02853,1,218.03,0.0,0,0.0,0,52.11,1,213.91,2,213.91,2,256.86,3,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,5,0,0,0,0,0,2,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,0
712,LRP02856,1,171.9,0.0,0,0.0,0,238.44,2,238.44,2,238.44,2,238.44,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2018.0,0,0,0,0,0,0,0
713,LRP02861,1,112.42,53.96,1,125.91,2,241.03,3,241.03,3,241.03,3,241.03,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
714,LRP02868,1,56.92,0.0,0,0.0,0,274.48,2,274.48,2,274.48,2,425.44,4,1,0,2,0,1,0,1,2,0,1,4,0,1,0,1,4,0,8,1,9,2,1,1,0,0,4,2,2,2,0,1,1,2,1,7,2,1,0,0,0,0,0,0,0,2,0,,1,1,0,0,0,0,0
716,LRP02870,1,36.0,0.0,0,0.0,0,77.9,2,77.9,2,77.9,2,77.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
717,LRP02878,1,211.75,0.0,0,0.0,0,64.71,1,141.58,2,199.1,3,302.68,4,2,0,1,0,6,0,0,0,0,0,0,0,0,6,0,1,0,2,1,6,0,2,1,0,0,0,0,5,1,0,2,0,6,0,1,0,2,0,0,2,0,0,1,0,0,1,,0,1,1,0,0,0,0
718,LRP02880,1,119.84,97.48,1,97.48,1,271.68,3,271.68,3,271.68,3,337.58,4,0,0,1,0,4,0,0,0,0,0,3,0,0,4,0,0,0,4,0,8,0,0,0,0,0,0,0,7,1,0,0,0,4,0,4,0,0,1,0,1,0,0,1,0,0,0,,0,0,1,0,1,1,0
719,LRP02883,1,62.9,0.0,0,0.0,0,125.52,1,125.52,1,125.52,1,125.52,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,1,1
720,LRP02887,1,87.9,0.0,0,0.0,0,136.43,2,136.43,2,136.43,2,136.43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
721,LRP02893,1,179.8,0.0,0,0.0,0,182.96,1,182.96,1,182.96,1,248.91,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,0,5,0,0,0,0,0,0,1,2,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
722,LRP02894,1,329.38,89.9,1,89.9,1,192.18,2,275.08,3,364.98,4,450.88,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,11,0,0,0,0,2,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,1,1
723,LRP02896,1,175.26,0.0,0,0.0,0,251.8,1,251.8,1,251.8,1,251.8,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,2,0,0,1,0,3,1,0,0,0,0,0,0,1,3,0,0,0,1,2,0,1,0,0,0,1,1,1,0,0,1,0,2036.0,1,0,1,0,0,0,0
724,LRP02900,1,227.36,0.0,0,0.0,0,164.6,1,364.95,2,364.95,2,364.95,2,2,1,2,0,0,0,1,0,1,0,3,0,1,0,0,2,1,8,1,7,0,2,1,0,2,0,1,4,0,0,2,0,1,2,6,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1
725,LRP02902,1,94.28,0.0,0,0.0,0,80.64,1,148.31,2,148.31,2,148.31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
726,LRP02904,1,221.32,83.92,1,197.27,2,262.22,3,262.22,3,262.22,3,330.94,4,0,0,3,0,0,3,0,0,1,0,1,0,0,0,3,1,0,4,1,7,0,0,1,0,1,1,0,4,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,1,1,1
728,LRP02906,1,149.9,0.0,0,0.0,0,163.08,1,163.08,1,306.98,2,306.98,2,0,0,0,0,1,0,0,2,1,0,0,0,1,1,2,0,0,2,0,3,2,0,0,0,0,0,0,0,5,0,0,0,1,2,0,2,0,0,0,0,1,1,1,0,2,0,,0,0,0,0,0,0,0
729,LRP02908,1,211.72,0.0,0,0.0,0,132.6,1,132.6,1,132.6,1,132.6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2518.0,0,1,1,0,1,0,0
730,LRP02913,1,334.6,0.0,0,303.65,2,461.05,3,461.05,3,461.05,3,461.05,3,1,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,11,0,9,0,2,0,0,0,1,0,3,3,1,1,2,0,1,8,0,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0
731,LRP02924,1,148.8,0.0,0,0.0,0,88.64,1,88.64,1,171.54,2,171.54,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0
732,LRP02925,1,481.86,280.12,1,280.12,1,469.52,2,716.79,3,716.79,3,716.79,3,1,0,1,0,0,1,0,0,0,0,9,0,2,0,3,0,0,11,0,13,0,1,0,0,0,3,0,6,4,1,0,0,0,4,9,0,1,0,1,0,2,0,0,0,0,0,,1,1,0,0,0,1,1
733,LRP02927,1,285.7,0.0,0,72.9,1,190.34,2,190.34,2,295.19,3,870.44,7,7,0,0,0,1,1,3,0,0,0,8,0,0,1,1,8,0,10,3,10,0,7,2,1,0,3,0,5,1,7,0,1,1,1,11,0,7,2,1,1,0,0,0,1,0,0,,1,1,0,1,0,1,1
734,LRP02932,1,449.4,382.76,4,733.33,9,1875.75,20,2698.77,28,3042.47,31,3042.47,31,5,0,4,0,6,7,0,1,0,0,2,0,4,5,11,3,0,10,3,20,1,5,3,0,0,2,0,3,16,5,0,0,6,12,5,1,5,0,6,2,4,0,3,5,1,3,,0,0,0,0,0,1,0
735,LRP02942,1,374.75,0.0,0,0.0,0,173.4,1,173.4,1,173.4,1,173.4,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,1,1,0,2,1,0,0,0,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,,1,0,1,1,1,1,1
736,LRP02943,1,55.95,0.0,0,70.92,1,181.48,3,267.38,4,499.08,6,1043.33,12,1,0,4,1,0,0,0,0,0,0,15,0,0,0,0,4,0,17,4,16,0,1,4,0,0,2,0,4,9,0,1,1,0,0,20,0,1,2,0,0,0,0,0,0,0,4,,0,0,0,0,0,1,0
738,LRP02947,1,47.9,0.0,0,0.0,0,64.9,1,97.8,2,97.8,2,97.8,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0
739,LRP02949,1,226.12,0.0,0,55.92,1,270.94,2,543.37,4,543.37,4,543.37,4,1,1,0,0,0,2,2,1,1,0,1,0,0,0,3,3,1,2,2,5,0,1,0,2,1,0,0,1,3,1,0,0,1,3,3,1,1,1,1,0,0,1,0,0,0,0,,1,1,0,0,1,1,1
740,LRP02950,1,231.04,206.85,1,206.85,1,461.64,3,461.64,3,461.64,3,461.64,3,0,0,0,0,1,0,0,1,1,0,1,0,1,1,2,0,0,2,0,4,1,0,0,0,0,1,0,0,4,0,0,0,1,2,1,1,0,0,0,0,1,1,1,0,1,0,,0,0,0,0,1,1,0
742,LRP02952,1,119.9,0.0,0,0.0,0,143.88,1,143.88,1,143.88,1,143.88,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0
743,LRP02953,1,104.67,0.0,0,0.0,0,180.6,1,311.45,2,381.35,3,381.35,3,2,0,1,0,0,0,0,2,0,0,6,0,0,0,0,1,0,10,1,6,2,2,1,0,0,2,0,4,2,2,0,0,0,0,7,2,2,1,0,0,0,0,0,2,2,1,,1,0,1,0,0,0,1
745,LRP02956,1,236.07,0.0,0,65.9,1,248.94,3,248.94,3,399.79,4,587.0,6,2,0,0,0,2,0,0,1,0,0,1,0,4,2,2,0,0,6,0,8,0,2,0,0,3,0,1,0,3,1,1,1,2,4,1,1,2,0,0,0,2,0,0,1,0,0,,0,0,1,0,0,1,1
746,LRP02958,1,157.52,138.28,1,237.73,2,474.68,4,474.68,4,474.68,4,474.68,4,1,0,0,0,1,2,0,1,2,0,0,0,0,1,2,0,0,4,0,5,1,1,0,0,1,0,0,2,3,1,0,0,1,4,0,1,1,0,0,1,0,1,0,1,1,0,,0,0,1,1,0,1,0
747,LRP02961,1,85.9,0.0,0,0.0,0,73.01,1,109.92,2,109.92,2,109.92,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0
748,LRP02962,1,98.84,0.0,0,0.0,0,105.44,1,105.44,1,105.44,1,105.44,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1
749,LRP02963,1,143.9,0.0,0,0.0,0,97.48,1,97.48,1,259.33,2,259.33,2,2,0,1,0,0,1,0,0,2,0,0,0,0,0,3,1,0,2,0,4,0,2,0,0,0,0,1,0,3,2,0,0,0,3,1,0,2,0,1,0,0,2,0,2,0,0,,0,0,0,1,0,0,0
750,LRP02965,1,253.37,245.7,1,245.7,1,691.46,2,814.21,3,814.21,3,981.97,4,1,0,3,0,6,1,3,0,0,0,3,0,0,4,1,5,0,7,5,11,0,1,5,0,0,2,0,8,1,0,1,0,6,2,8,0,1,3,0,3,0,0,0,0,0,2,,1,1,1,0,1,1,0
751,LRP02966,1,170.8,90.64,1,90.64,1,177.72,2,177.72,2,263.62,3,263.62,3,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,6,0,2,6,2,0,0,4,2,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,1,0
752,LRP02967,1,75.9,0.0,0,0.0,0,103.12,1,155.08,2,155.08,2,155.08,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
753,LRP02969,1,71.9,0.0,0,0.0,0,86.28,1,86.28,1,86.28,1,140.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0
754,LRP02971,1,112.38,0.0,0,0.0,0,89.52,1,89.52,1,89.52,1,201.42,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2090.0,1,0,0,0,0,1,0
755,LRP02977,1,293.49,278.7,1,278.7,1,451.34,2,451.34,2,451.34,2,451.34,2,2,0,0,0,0,3,2,1,1,0,1,0,0,0,4,3,0,3,2,5,1,2,2,0,0,1,0,2,3,2,0,0,0,4,3,1,2,0,1,0,0,1,0,1,1,0,,1,0,1,1,1,1,0
756,LRP02978,1,107.88,0.0,0,0.0,0,298.02,3,350.74,4,415.44,5,415.44,5,1,0,0,0,5,0,0,0,1,0,4,0,0,4,1,0,0,6,0,10,0,1,0,0,1,3,0,5,1,1,0,0,5,1,4,0,1,0,0,0,0,1,0,1,0,0,,1,0,1,0,0,0,1
758,LRP02988,1,107.9,0.0,0,0.0,0,189.0,1,189.0,1,189.0,1,189.0,1,0,0,2,0,1,0,0,1,1,0,0,0,0,1,1,1,0,2,0,4,1,0,0,0,0,0,1,1,3,0,0,0,1,1,2,1,0,0,0,0,0,1,1,0,1,0,,0,0,1,0,0,0,0
759,LRP02990,1,142.3,0.0,0,0.0,0,158.18,2,215.7,3,287.6,4,341.92,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,,1,0,0,0,0,1,0
760,LRP02993,1,60.72,0.0,0,0.0,0,158.24,1,158.24,1,158.24,1,158.24,1,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,2,0,3,1,0,0,0,0,0,0,1,2,0,0,1,2,0,1,1,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0
761,LRP02996,1,683.3,107.74,1,107.74,1,653.49,4,653.49,4,653.49,4,653.49,4,0,0,5,1,0,2,0,0,1,0,1,0,0,0,2,3,0,5,0,10,0,0,0,0,1,0,3,1,4,0,0,1,0,5,5,0,0,0,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,0
762,LRP03000,1,267.89,0.0,0,0.0,0,188.54,2,451.09,4,451.09,4,451.09,4,1,0,0,0,1,4,0,0,1,0,0,0,1,1,5,1,0,1,0,7,0,1,0,0,1,0,0,3,3,1,0,0,1,6,0,0,1,0,1,0,0,1,0,0,0,0,3173.0,1,0,1,1,0,0,1
763,LRP03007,1,146.8,387.55,1,387.55,1,727.07,2,727.07,2,727.07,2,890.82,3,2,0,1,0,4,0,0,0,0,1,8,0,0,3,0,2,0,11,0,14,0,2,0,0,0,3,0,9,1,2,0,1,5,0,9,0,2,1,0,1,0,0,0,1,0,0,,0,1,1,0,1,1,0
764,LRP03008,1,77.88,0.0,0,0.0,0,94.68,1,94.68,1,94.68,1,94.68,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,0
765,LRP03010,1,65.17,92.68,1,152.6,2,252.48,3,252.48,3,403.28,5,403.28,5,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,4,0,1,0,7,0,0,0,0,0,0,1,6,1,0,1,0,0,0,7,0,0,0,0,0,1,3,0,0,,1,0,0,0,0,0,0
766,LRP03022,1,199.9,0.0,0,0.0,0,417.26,3,773.82,4,773.82,4,773.82,4,0,0,4,0,2,2,0,0,0,2,0,0,0,2,2,6,0,0,1,9,0,0,1,0,0,0,3,1,3,0,0,2,4,2,4,0,0,0,0,0,0,0,1,0,0,1,,0,0,0,0,0,0,0
767,LRP03023,1,122.9,148.4,1,346.2,3,513.25,4,513.25,4,513.25,4,513.25,4,1,0,1,0,0,1,1,1,0,0,2,0,0,0,1,2,0,4,1,4,1,1,1,0,0,1,0,1,3,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,1,1
769,LRP03029,1,77.9,0.0,0,0.0,0,142.16,1,255.6,2,255.6,2,255.6,2,0,0,2,0,2,0,3,0,0,0,2,0,0,1,0,5,0,3,5,4,0,0,4,1,0,3,0,1,0,0,0,0,2,0,7,0,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,1,0,0
770,LRP03031,1,463.14,0.0,0,0.0,0,117.97,1,117.97,1,117.97,1,117.97,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,,1,0,1,1,1,1,0
771,LRP03032,1,421.1,173.85,1,173.85,1,392.81,2,392.81,2,392.81,2,392.81,2,0,0,0,0,7,1,0,0,0,0,0,0,0,5,1,0,0,2,0,8,0,0,0,0,0,2,1,4,1,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,1
772,LRP03034,1,70.9,0.0,0,0.0,0,104.67,2,157.57,3,213.42,4,263.27,5,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,4,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,,0,0,0,0,0,1,0
773,LRP03036,1,63.12,0.0,0,0.0,0,91.08,1,91.08,1,91.08,1,91.08,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2111.0,0,0,1,0,0,0,1
774,LRP03038,1,210.96,0.0,0,0.0,0,99.08,1,99.08,1,99.08,1,99.08,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0
775,LRP03039,1,57.67,0.0,0,59.31,1,168.83,2,168.83,2,168.83,2,245.47,3,1,0,1,0,1,2,1,0,0,0,0,0,0,1,2,2,0,1,2,3,0,1,2,0,0,0,0,2,1,1,0,0,1,2,2,0,1,0,1,1,0,0,0,1,0,1,,1,0,1,0,0,0,0
776,LRP03042,1,60.72,0.0,0,0.0,0,103.08,1,103.08,1,188.98,2,318.78,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0
777,LRP03044,1,331.59,0.0,0,63.9,1,159.78,2,159.78,2,159.78,2,344.3,4,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,1,1,7,1,7,0,0,1,0,1,3,0,3,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,1,,0,1,0,0,0,1,1
778,LRP03045,1,95.84,0.0,0,0.0,0,82.32,1,82.32,1,82.32,1,82.32,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,3072.0,0,0,1,0,1,1,0
779,LRP03047,1,244.38,89.52,1,167.94,2,413.01,4,785.02,6,785.02,6,925.87,7,1,0,1,0,1,0,0,0,0,0,8,0,0,1,0,1,0,9,0,10,0,1,0,0,0,1,1,5,3,1,0,0,1,0,9,0,1,0,0,1,0,0,0,1,0,0,,1,1,1,1,0,1,1
780,LRP03048,1,112.42,0.0,0,549.4,7,907.91,12,907.91,12,907.91,12,907.91,12,2,0,0,0,1,3,0,0,3,0,0,0,1,1,4,1,0,4,0,8,0,2,0,0,1,0,0,2,5,2,0,0,1,7,0,0,2,0,0,0,0,2,1,1,0,0,2602.0,0,1,1,0,0,0,0
781,LRP03051,1,136.16,59.12,1,59.12,1,174.2,2,174.2,2,174.2,2,174.2,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3,1,1,0,3,0,1,0,0,0,0,1,2,1,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,4060.0,1,0,1,0,0,0,1
783,LRP03056,1,157.36,0.0,0,0.0,0,113.84,1,113.84,1,113.84,1,113.84,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,,1,0,0,0,0,1,0
785,LRP03062,1,130.11,0.0,0,0.0,0,143.8,2,143.8,2,215.7,3,341.98,5,2,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,2,0,5,0,2,0,0,0,0,0,3,2,2,0,0,5,0,0,0,2,0,0,3,0,0,1,2,0,0,,1,0,1,0,0,0,0
786,LRP03064,1,152.68,0.0,0,0.0,0,86.32,1,86.32,1,86.32,1,86.32,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,1,0,0,1,0,0,0
